Grundbuchamt/ Ort ;Anlage;Kaufpreis;Seite;Verkäufer:;Grundbuchblatt;Bezirk ;Eigentümer ;Rechtsnachfolger ;Ifd. Nummer ;Gemarkung;Flur ;Flurstück;Katastergröße (m^2);ca. Verkaufsgröße (m^2);WE - Nr.;SU - Nr.;falls zutreffend: Anteil;Bodenrichtwert 2024 (€/m^2);unknown_value;Bodenrichtwert 2016 ;Amnmerkungen Bodenrichtwert 2016 ;Grundstückspreise auf basis Bodenrichtwerte 2016;Adressen;comment;Nutzung laut Thelen ;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;8;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;324;Geisweid;14;42;2.978;nicht genannt;87501;181;nicht zutreffend;60;178.680,00;60;;178.680,00;W268+7HR Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;8;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;325;Niedersetzen;4;336;781;nicht genannt;87501;181;nicht zutreffend;60;46.860,00;60;;46.860,00;W2F9+V8X Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;8;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;326;Niedersetzen;4;302;1.419;nicht genannt;87501;181;nicht zutreffend;60;85.140,00;60;;85.140,00;W2FG+872 Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;8;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;327;Niedersetzen;4;301;926;nicht genannt;87501;181;nicht zutreffend;0,8;740,80;0,5;;463,00;W2FG+7J6 Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;8;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;328;Niedersetzen;4;375;8.128;nicht genannt;87501;181;nicht zutreffend;60;487.680,00;60;;487.680,00;W2FF+8HM Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;8;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;329;Niedersetzen;4;394;143.855;nicht genannt;87501;181;nicht zutreffend;60;8.631.300,00;60;;8.631.300,00;W2FC+89R Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;8;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;330;Weidenau;32;429;80;nicht genannt;87501;181;nicht zutreffend;60;4.800,00;60;;4.800,00;W248+VCQ Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;8;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;331;Weidenau;32;446;37;nicht genannt;87501;181;nicht zutreffend;60;2.220,00;60;;2.220,00;W248+VC9 Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;8;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;332;Weidenau;32;520;28;nicht genannt;87501;181;nicht zutreffend;60;1.680,00;60;;1.680,00;W248+W5J Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;8;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;333;Weidenau;32;531;436;nicht genannt;87501;181;nicht zutreffend;60;26.160,00;60;;26.160,00;W248+V5G Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;9;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;334;Weidenau;33;79;812;nicht genannt;87501;181;nicht zutreffend;60;48.720,00;60;;48.720,00;W257+JVJ Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;9;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;335;Weidenau;33;82;213;nicht genannt;87501;181;nicht zutreffend;60;12.780,00;60;;12.780,00;W257+JRJ Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;9;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;336;Niedersetzen;4;181;260;nicht genannt;87501;181;nicht zutreffend;60;15.600,00;60;;15.600,00;W2F8+M9W Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;9;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;337;Niedersetzen;4;322;124;nicht genannt;87501;181;nicht zutreffend;60;7.440,00;60;;7.440,00;W2F8+P75 Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;9;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;338;Niedersetzen;4;324;265;nicht genannt;87501;181;nicht zutreffend;60;15.900,00;60;;15.900,00;W2F8+P9R Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;9;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;339;Niedersetzen;4;325;125;nicht genannt;87501;181;nicht zutreffend;60;7.500,00;60;;7.500,00;W2F8+M9G Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;9;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;340;Niedersetzen;4;329;4;nicht genannt;87501;181;nicht zutreffend;60;240,00;60;;240,00;W2F9+V62 Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;9;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;341;Niedersetzen;4;330;2;nicht genannt;87501;181;nicht zutreffend;60;120,00;60;;120,00;W2F9+V67 Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;9;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;342;Niedersetzen;4;341;67;nicht genannt;87501;181;nicht zutreffend;60;4.020,00;60;;4.020,00;W2F8+Q7G Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;9;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;343;Niedersetzen;4;350;3;nicht genannt;87501;181;nicht zutreffend;60;180,00;60;;180,00;W2F8+Q95 Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;9;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;344;Niedersetzen;4;364;2;nicht genannt;87501;181;nicht zutreffend;60;120,00;60;;120,00;W2F8+QF8 Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;9;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;345;Niedersetzen;4;372;4.613;nicht genannt;87501;181;nicht zutreffend;60;276.780,00;60;;276.780,00;W2FC+CP4 Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;9;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;346;Niedersetzen;4;383;15.429;nicht genannt;87501;181;nicht zutreffend;60;925.740,00;60;;925.740,00;W2F9+9PX Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;10;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;347;Geisweid;12;113;270.131;nicht genannt;87501;181;nicht erkennbar;60;16.207.860,00;60;;16.207.860,00;W287+6P Siegen;;;;;
Siegen ;Anlage 1.1.13(a)(i);keine Informationen;10;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;3210;Geisweid;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;ThyssenKrupp Immobilien Verwaltungs GmbH & Co. KG Krupp Hoesch Stahl ;349;Weidenau;22;534;13.605;nicht genannt;87501;181;nicht erkennbar;0,8;10.884,00;0,5;;6.802,50;W25C+M54 Siegen;;;;;
Bielefeld ;Anlage 1.1.14(a)(i);500.000,00;1;ThyssenKrupp Immonilien verwaltungs GmbH & Co. KG Stahl ;8480;Brackwede;ThyssenKrupp Immonilien verwaltungs GmbH & Co. KG Stahl ;ThyssenKrupp Immonilien verwaltungs GmbH & Co. KG Stahl ;nicht erkennbar;Brackwede;5;638;8.129;nicht genannt;88002;188;nicht zutreffend;130;1.056.770,00;75;;609.675,00;Gaswerkstraße 25, 33647 Bielefeld;;Industrie- und Produktionsflächen;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;2;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;1093A;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;13;Fischeln ;20;76;15;nicht genannt;88003;189;nicht zutreffend;50;750,00;50;;750,00;7HX3+RQ6 Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;2;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;1093A;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;18;Fischeln ;20;86;73;nicht genannt;88003;189;nicht zutreffend;50;3.650,00;50;;3.650,00;7HX3+FQ9 Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;2;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;1093A;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;19;Fischeln ;20;88;61;nicht genannt;88003;189;nicht zutreffend;50;3.050,00;50;;3.050,00;7HX3+CQH Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;2;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;1093A;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;20;Fischeln ;20;112;94;nicht genannt;88003;189;nicht zutreffend;50;4.700,00;50;;4.700,00;7HX3+FQQ Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;2;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;1093A;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;21;Fischeln ;20;113;0;nicht genannt;88003;189;nicht zutreffend;50;0,00;50;;0,00;7HX3+GQQ Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;2;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;1093A;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;22;Fischeln ;20;114;7;nicht genannt;88003;189;nicht zutreffend;50;350,00;50;;350,00;7HX3+HQV Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;2;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;1093A;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;23;Fischeln ;20;115;48;nicht genannt;88003;189;nicht zutreffend;50;2.400,00;50;;2.400,00;7HX3+HQ6 Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;2;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;1093A;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;24;Fischeln ;20;118;2;nicht genannt;88003;189;nicht zutreffend;50;100,00;50;;100,00;7HX3+JQV Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;2;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;1093A;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;25;Fischeln ;20;119;17;nicht genannt;88003;189;nicht zutreffend;50;850,00;50;;850,00;7HX3+JQR Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;2;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;1093A;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;26;Fischeln ;20;123;6;nicht genannt;88003;189;nicht zutreffend;50;300,00;50;;300,00;7HX3+PQ7 Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;2;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;1093A;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;27;Fischeln ;20;124;66;nicht genannt;88003;189;nicht zutreffend;50;3.300,00;50;;3.300,00;7HX3+PQ2 Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;2;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;298;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;28;Fischeln ;20;125;27;nicht genannt;88003;189;nicht zutreffend;50;1.350,00;50;;1.350,00;7HX3+QQJ Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;3;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;298;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;88;Fischeln ;15;164;112;nicht genannt;88000;185;nicht zutreffend;95;10.640,00;75;;8.400,00;8H33+6WV Krefeld;;;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;3;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;298;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;104;Fischeln ;18;49;3;nicht genannt;88003;189;nicht zutreffend;50;150,00;50;;150,00;8G4X+9RC Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;3;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;298;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;118;Fischeln ;21;8;981;nicht genannt;88003;189;nicht zutreffend;50;49.050,00;50;;49.050,00;7GXR+4CX Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;3;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;298;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;120;Fischeln ;18;21;985;nicht genannt;88003;189;nicht zutreffend;;0,00;;;0,00;;;;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;3;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;298;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;122;Fischeln ;20;33;1.379;nicht genannt;88003;189;nicht zutreffend;50;68.950,00;50;;68.950,00;8G2X+6PW Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;3;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;298;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;125;Fischeln ;21;21;11;nicht genannt;88003;189;nicht zutreffend;0,6;6,60;;Kein Ergebnis für diese Fläche ;0,00;7GWR+98P Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;3;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;298;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;127;Fischeln ;21;19;451;nicht genannt;88003;189;nicht zutreffend;50;22.550,00;50;;22.550,00;7GWR+W9J Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;3;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;298;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;129;Fischeln ;18;67;186;nicht genannt;88003;189;nicht zutreffend;50;9.300,00;50;;9.300,00;7GXR+FCW Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;3;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;298;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;130;Fischeln ;18;69;1.378;nicht genannt;88003;189;nicht zutreffend;50;68.900,00;50;;68.900,00;8G2R+2GW Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;3;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;298;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;131;Fischeln ;18;71;3;nicht genannt;88003;189;nicht zutreffend;0,6;1,80;;Kein Ergebnis für diese Fläche ;0,00;8G2R+7GG Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;3;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;298;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;132;Fischeln ;18;73;492;nicht genannt;88003;189;nicht zutreffend;50;24.600,00;50;;24.600,00;7GXR+RFQ Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;3;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;298;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;134;Fischeln ;18;76;14;nicht genannt;88003;189;nicht zutreffend;50;700,00;50;;700,00;7GXR+WQ9 Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;3;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;298;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;138;Fischeln ;19;19;0;nicht genannt;88003;189;nicht zutreffend;50;0,00;50;;0,00;8G2X+PVW Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;4;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;298;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;173;Fischeln ;17;84;210;nicht genannt;88003;189;nicht zutreffend;50;10.500,00;50;;10.500,00;8G5W+2W4 Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;4;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;298;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;177;Fischeln ;20;45;21;nicht genannt;88003;189;nicht zutreffend;50;1.050,00;50;;1.050,00;7HW3+625 Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;4;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;298;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;178;Fischeln ;20;46;1.101;nicht genannt;88003;189;nicht zutreffend;50;55.050,00;50;;55.050,00;7HW2+JPF Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;4;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;298;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;179;Fischeln ;20;47;254;nicht genannt;88003;189;nicht zutreffend;50;12.700,00;50;;12.700,00;7HW3+652 Krefeld;;Erbbaurecht Wohnen und Gewerbe;;;
Krefeld ;Anlage 1.1.14.(a)(i);500.000,00;4;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;298;Fischeln;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;ThyssenKrupp Immobilien Verwaltung GmbH & Co. KG Stahl ;193;Fischeln ;19;11;71.723;nicht genannt;88003;189;nicht zutreffend;;0,00;;;0,00;;;;;;
